abs_ssc,name,state,area
11829,Hacks Ferry,New South Wales,20.72
11830,Halekulani,New South Wales,1.40
11831,Halfway Creek,New South Wales,83.17
11832,Hallidays Point,New South Wales,9.95
11833,Halloran,New South Wales,3.47
11834,Halls Creek (NSW),New South Wales,472.86
11835,Hallsville,New South Wales,23.32
11836,Halton,New South Wales,54.57
11837,Hambledon Hill,New South Wales,4.15
11838,Hamilton (NSW),New South Wales,1.39
11839,Hamilton East,New South Wales,0.38
11840,Hamilton North,New South Wales,0.80
11841,Hamilton South,New South Wales,1.17
11842,Hamilton Valley,New South Wales,11.88
11843,Hamlyn Terrace,New South Wales,5.21
11844,Hammondville,New South Wales,1.82
11845,Hampden Hall,New South Wales,2.77
11846,Hampton (NSW),New South Wales,143.24
11847,Hanging Rock,New South Wales,313.09
11848,Hanleys Creek,New South Wales,15.99
11849,Hannam Vale,New South Wales,25.31
11850,Hanwood,New South Wales,102.65
11851,Harden,New South Wales,14.22
11852,Hardys Bay,New South Wales,0.61
11853,Harefield,New South Wales,205.57
11854,Hargraves,New South Wales,588.37
11855,Harolds Cross,New South Wales,74.47
11856,Harparary,New South Wales,98.24
11857,Harpers Hill,New South Wales,3.80
11858,Harrington,New South Wales,32.95
11859,Harrington Park,New South Wales,8.00
11860,Harris Park,New South Wales,0.64
11861,Hartley (NSW),New South Wales,77.33
11862,Hartley Vale,New South Wales,20.86
11863,Hartwood,New South Wales,178.50
11864,Hartys Plains,New South Wales,3.46
11865,Harwood,New South Wales,23.59
11866,Hassall Grove,New South Wales,1.22
11867,Hassans Walls,New South Wales,5.39
11868,Hastings Point,New South Wales,1.92
11869,Hat Head,New South Wales,34.53
11870,Hatfield,New South Wales,1822.50
11871,Havilah (NSW),New South Wales,43.38
11872,Hawkesbury Heights,New South Wales,2.99
11873,Hawks Nest,New South Wales,33.77
11874,Hay (NSW),New South Wales,1946.92
11875,Hay South,New South Wales,2297.06
11876,Hayes Gap,New South Wales,51.67
11877,Haymarket,New South Wales,0.52
11878,Haystack,New South Wales,26.07
11879,Hayters Hill,New South Wales,2.48
11880,Haywards Bay,New South Wales,1.17
11881,Hazelbrook,New South Wales,12.50
11882,Hazelgrove,New South Wales,36.89
11883,Heathcote (NSW),New South Wales,10.17
11884,Heatherbrae,New South Wales,12.83
11885,Hebden,New South Wales,106.81
11886,Hebersham,New South Wales,1.68
11887,Heckenberg,New South Wales,0.93
11888,Heddon Greta,New South Wales,4.92
11889,Heifer Station,New South Wales,152.53
11890,Helensburgh,New South Wales,18.48
11891,Henley,New South Wales,0.27
11892,Henty (NSW),New South Wales,354.12
11893,Hereford Hall,New South Wales,77.65
11894,Hermidale,New South Wales,1550.24
11895,Hermitage Flat,New South Wales,0.68
11896,Hernani,New South Wales,238.95
11897,Herons Creek,New South Wales,85.14
11898,Hexham (NSW),New South Wales,18.71
11899,Hickeys Creek,New South Wales,33.82
11900,High Range,New South Wales,282.83
11901,Higher Macdonald,New South Wales,87.01
11902,Highfields (NSW),New South Wales,0.87
11903,Hill End (NSW),New South Wales,151.70
11904,Hill Top (Snowy Monaro Regional - NSW),New South Wales,39.67
11905,Hill Top (Wingecarribee - NSW),New South Wales,37.91
11906,Hilldale,New South Wales,38.97
11907,Hillgrove (Armidale Regional - NSW),New South Wales,365.19
11908,Hillgrove (Wagga Wagga - NSW),New South Wales,5.44
11909,Hillsborough (Lake Macquarie - NSW),New South Wales,1.47
11910,Hillsborough (Maitland - NSW),New South Wales,9.52
11911,Hillsdale,New South Wales,0.55
11912,Hillston,New South Wales,3985.58
11913,Hillville,New South Wales,42.78
11914,Hillvue,New South Wales,11.76
11915,Hinchinbrook (NSW),New South Wales,3.23
11916,Hinton,New South Wales,9.97
11917,Hobartville (NSW),New South Wales,1.09
11918,Hobbys Yards,New South Wales,75.65
11919,Hogarth Range,New South Wales,57.36
11920,Holbrook,New South Wales,450.06
11921,Holgate,New South Wales,9.05
11922,Hollisdale,New South Wales,34.21
11923,Hollydeen,New South Wales,19.27
11924,Holmesville,New South Wales,1.70
11925,Holroyd,New South Wales,0.50
11926,Holsworthy,New South Wales,190.28
11927,Holts Flat,New South Wales,34.79
11928,Home Rule,New South Wales,30.34
11929,Homebush (NSW),New South Wales,2.50
11930,Homebush West,New South Wales,1.23
11931,Homeleigh,New South Wales,22.22
11932,Honeybugle,New South Wales,597.21
11933,Hopefield,New South Wales,136.44
11934,Hopkins Creek,New South Wales,12.56
11935,Horningsea Park,New South Wales,0.98
11936,Hornsby,New South Wales,8.39
11937,Hornsby Heights,New South Wales,10.22
11938,Horse Station Creek,New South Wales,18.92
11939,Horseshoe Bend,New South Wales,1.01
11940,Horseshoe Creek,New South Wales,15.91
11941,Horsfield Bay,New South Wales,0.42
11942,Horsley,New South Wales,5.51
11943,Horsley Park,New South Wales,21.97
11944,Hoskinstown,New South Wales,81.18
11945,Hovells Creek,New South Wales,130.70
11946,Howards Grass,New South Wales,2.58
11947,Howell,New South Wales,85.10
11948,Howes Valley,New South Wales,554.30
11949,Howick (NSW),New South Wales,50.87
11950,Howlong,New South Wales,156.07
11951,Hoxton Park,New South Wales,1.54
11952,Humula,New South Wales,232.43
11953,Hungerford (NSW),New South Wales,1586.90
11954,Hunters Hill,New South Wales,3.63
11955,Hunterview,New South Wales,5.59
11956,Huntingdon,New South Wales,5.80
11957,Huntingwood,New South Wales,1.72
11958,Huntley (Orange - NSW),New South Wales,17.74
11959,Huntley (Wollongong - NSW),New South Wales,13.49
11960,Huntleys Cove,New South Wales,0.27
11961,Huntleys Point,New South Wales,0.21
11962,Huonbrook,New South Wales,18.00
11963,Hurlstone Park,New South Wales,1.20
11964,Hurstville,New South Wales,4.23
11965,Hurstville Grove,New South Wales,0.95
11966,Huskisson,New South Wales,12.39
11967,Hyams Beach,New South Wales,5.34
11968,Hyland Park,New South Wales,0.45
11969,Hyndmans Creek,New South Wales,11.56
11970,Ilarwill,New South Wales,11.60
11971,Ilford,New South Wales,198.88
11972,Illabo,New South Wales,131.02
11973,Illaroo,New South Wales,32.90
11974,Illawong,New South Wales,4.76
11975,Iluka (NSW),New South Wales,12.79
11976,Indi,New South Wales,48.32
11977,Ingebirah,New South Wales,256.10
11978,Ingleburn,New South Wales,12.45
11979,Ingleside,New South Wales,18.09
11980,Innes View,New South Wales,15.79
11981,Inverell,New South Wales,207.66
11982,Invergordon (NSW),New South Wales,43.41
11983,Invergowrie,New South Wales,41.78
11984,Iron Pot Creek,New South Wales,23.11
11985,Ironbark (NSW),New South Wales,142.94
11986,Ironmungy,New South Wales,73.02
11987,Irvington,New South Wales,15.67
11988,Irymple (NSW),New South Wales,2248.57
11989,Isabella,New South Wales,124.54
11990,Islington,New South Wales,0.71
11991,Ivanhoe (NSW),New South Wales,15789.89
11992,Jackadgery,New South Wales,342.48
11993,Jacks Creek,New South Wales,269.18
11994,Jacksons Flat,New South Wales,15.07
11995,Jacky Bulbin Flat,New South Wales,84.57
11996,Jagumba,New South Wales,374.27
11997,Jagungal Wilderness,New South Wales,462.15
11998,Jamberoo,New South Wales,58.88
11999,James Creek,New South Wales,11.15
12000,Jamisontown,New South Wales,3.96
12001,Jannali,New South Wales,2.50
12002,Jaspers Brush,New South Wales,26.43
12003,Jaunter,New South Wales,61.59
12004,Jeir,New South Wales,109.10
12005,Jellat Jellat,New South Wales,10.60
12006,Jemalong,New South Wales,289.42
12007,Jembaicumbene,New South Wales,42.66
12008,Jennings,New South Wales,52.35
12009,Jenolan,New South Wales,232.60
12010,Jeogla,New South Wales,681.95
12011,Jerangle,New South Wales,359.51
12012,Jeremadra,New South Wales,15.88
12013,Jeremy,New South Wales,68.33
12014,Jerilderie,New South Wales,1470.44
12015,Jerrabattgulla,New South Wales,38.09
12016,Jerrabomberra,New South Wales,11.33
12017,Jerrara,New South Wales,9.37
12018,Jerrawa,New South Wales,70.06
12019,Jerrawangala,New South Wales,95.07
12020,Jerrong,New South Wales,64.78
12021,Jerrys Plains,New South Wales,213.95
12022,Jerseyville,New South Wales,7.49
12023,Jesmond,New South Wales,1.22
12024,Jewells,New South Wales,2.95
12025,Jews Lagoon,New South Wales,321.79
12026,Jiggi,New South Wales,32.22
12027,Jilliby,New South Wales,84.02
12028,Jimenbuen,New South Wales,338.38
12029,Jincumbilly,New South Wales,44.85
12030,Jindabyne,New South Wales,113.12
12031,Jinden,New South Wales,126.09
12032,Jindera,New South Wales,138.39
12033,Jingellic,New South Wales,151.07
12034,Jingera,New South Wales,104.10
12035,Joadja,New South Wales,76.86
12036,Joes Box,New South Wales,13.40
12037,Johns River,New South Wales,44.44
12038,Jolly Nose,New South Wales,30.84
12039,Jones Bridge,New South Wales,4.53
12040,Jones Creek,New South Wales,89.09
12041,Jones Island,New South Wales,10.01
12042,Jordan Springs,New South Wales,3.98
12043,Judds Creek,New South Wales,42.36
12044,Jugiong,New South Wales,160.67
12045,Junction Hill,New South Wales,7.47
12046,Junee,New South Wales,31.03
12047,Junee Reefs,New South Wales,218.71
12048,Kahibah,New South Wales,1.10
12049,Kains Flat,New South Wales,43.45
12050,Kalang,New South Wales,176.25
12051,Kalaru,New South Wales,14.58
12052,Kalkite,New South Wales,25.43
12053,Kamarah,New South Wales,180.15
12054,Kameruka,New South Wales,31.77
12055,Kanahooka,New South Wales,3.66
12056,Kanangra,New South Wales,451.49
12057,Kandos,New South Wales,39.91
12058,Kangaloon,New South Wales,33.91
12059,Kangaroo Creek,New South Wales,160.69
12060,Kangaroo Point (NSW),New South Wales,0.27
12061,Kangaroo Valley,New South Wales,123.83
12062,Kangaroobie,New South Wales,22.53
12063,Kangiara,New South Wales,91.68
12064,Kangy Angy,New South Wales,7.14
12065,Kanimbla (NSW),New South Wales,61.70
12066,Kanoona,New South Wales,16.30
12067,Kanwal,New South Wales,2.43
12068,Kapooka,New South Wales,14.76
12069,Kaputar,New South Wales,169.41
12070,Karaak Flat,New South Wales,7.70
12071,Karabar,New South Wales,6.98
12072,Karangi,New South Wales,50.68
12073,Kareela,New South Wales,1.60
12074,Kariong,New South Wales,25.79
12075,Kars Springs,New South Wales,158.85
12076,Karuah,New South Wales,73.89
12077,Katoomba,New South Wales,22.15
12078,Kayuga,New South Wales,46.86
12079,Kearns,New South Wales,2.36
12080,Kearsley,New South Wales,8.47
12081,Keepit,New South Wales,66.74
12082,Keera,New South Wales,307.08
12083,Keerrong,New South Wales,13.45
12084,Keinbah,New South Wales,14.50
12085,Keiraville,New South Wales,2.50
12086,Keith Hall,New South Wales,9.38
12087,Kellys Plains,New South Wales,9.02
12088,Kellyville,New South Wales,18.65
12089,Kellyville Ridge,New South Wales,2.71
12090,Kelso (NSW),New South Wales,31.82
12091,Kelvin,New South Wales,276.79
12092,Kembla Grange,New South Wales,14.48
12093,Kembla Heights,New South Wales,6.08
12094,Kemps Creek,New South Wales,34.40
12095,Kempsey,New South Wales,6.98
12096,Kendall,New South Wales,13.81
12097,Kenebri,New South Wales,504.70
12098,Kennaicle Creek,New South Wales,11.40
12099,Kensington (NSW),New South Wales,2.67
12100,Kenthurst,New South Wales,45.49
12101,Kentlyn,New South Wales,11.29
12102,Kentucky,New South Wales,245.66
12103,Kentucky South,New South Wales,49.35
12104,Kerewong,New South Wales,50.11
12105,Keri Keri,New South Wales,560.18
12106,Kerrabee,New South Wales,115.48
12107,Kerrigundi,New South Wales,2820.00
12108,Kerrs Creek,New South Wales,93.08
12109,Kew (NSW),New South Wales,20.53
12110,Keybarbin,New South Wales,39.99
12111,Khancoban,New South Wales,241.53
12112,Khatambuhl,New South Wales,62.48
12113,Kia Ora (NSW),New South Wales,15.57
12114,Kiacatoo,New South Wales,971.89
12115,Kiah,New South Wales,72.68
12116,Kiama,New South Wales,9.79
12117,Kiama Downs,New South Wales,3.80
12118,Kiama Heights,New South Wales,4.07
12119,Kianga (NSW),New South Wales,36.10
12120,Kiar,New South Wales,4.58
12121,Kickabil,New South Wales,303.47
12122,Kielvale,New South Wales,7.89
12123,Kikiamah,New South Wales,185.19
12124,Kikoira,New South Wales,430.26
12125,Kilaben Bay,New South Wales,1.61
12126,Kilgin,New South Wales,11.52
12127,Kilgra,New South Wales,14.92
12128,Killabakh,New South Wales,57.36
12129,Killara (NSW),New South Wales,4.63
12130,Killarney Heights,New South Wales,4.24
12131,Killarney Vale,New South Wales,3.02
12132,Killawarra (NSW),New South Wales,22.09
12133,Killcare,New South Wales,1.66
12134,Killcare Heights,New South Wales,2.15
12135,Killiekrankie,New South Wales,84.41
12136,Killimicat,New South Wales,35.29
12137,Killingworth (NSW),New South Wales,23.41
12138,Killongbutta,New South Wales,92.19
12139,Kimbriki,New South Wales,64.60
12140,Kinchela,New South Wales,62.92
12141,Kincumber,New South Wales,9.91
12142,Kincumber South,New South Wales,1.27
12143,Kindee,New South Wales,61.71
12144,Kindervale,New South Wales,65.88
12145,King Creek,New South Wales,17.41
12146,Kingfisher Shores,New South Wales,0.42
12147,Kinghorne,New South Wales,10.42
12148,Kings Forest,New South Wales,10.62
12149,Kings Langley,New South Wales,3.67
12150,Kings Park (NSW),New South Wales,2.61
12151,Kings Plains (Blayney - NSW),New South Wales,50.01
12152,Kings Plains (Inverell - NSW),New South Wales,160.43
12153,Kings Point,New South Wales,2.63
12154,Kingscliff,New South Wales,6.28
12155,Kingsdale,New South Wales,67.70
12156,Kingsford (NSW),New South Wales,1.99
12157,Kingsgate,New South Wales,204.28
12158,Kingsgrove,New South Wales,4.49
12159,Kingsland,New South Wales,75.73
12160,Kingstown,New South Wales,321.87
12161,Kingsvale,New South Wales,156.67
12162,Kingswood (Bega Valley - NSW),New South Wales,6.38
12163,Kingswood (Penrith - NSW),New South Wales,4.78
12164,Kingswood (Tamworth Regional - NSW),New South Wales,19.12
12165,Kioloa,New South Wales,5.56
12166,Kiora,New South Wales,13.31
12167,Kippara,New South Wales,42.55
12168,Kippaxs,New South Wales,24.88
12169,Kippenduff,New South Wales,115.43
12170,Kirkconnell,New South Wales,13.77
12171,Kirkham,New South Wales,4.22
12172,Kirrawee,New South Wales,3.55
12173,Kirribilli,New South Wales,0.44
12174,Kitchener,New South Wales,16.87
12175,Kiwarrak,New South Wales,65.53
12176,Klori,New South Wales,126.82
12177,Knights Hill,New South Wales,10.35
12178,Knockrow,New South Wales,13.13
12179,Knorrit Flat,New South Wales,18.32
12180,Knorrit Forest,New South Wales,42.23
12181,Kogarah,New South Wales,2.61
12182,Kogarah Bay,New South Wales,0.66
12183,Kooba,New South Wales,51.88
12184,Kookabookra,New South Wales,202.67
12185,Koolewong,New South Wales,1.32
12186,Koolkhan,New South Wales,1.56
12187,Koonawarra,New South Wales,2.23
12188,Koonorigan,New South Wales,38.22
12189,Koonyum Range,New South Wales,7.79
12190,Kooragang,New South Wales,25.22
12191,Koorainghat,New South Wales,31.91
12192,Koorawatha,New South Wales,299.70
12193,Kooringal (NSW),New South Wales,4.86
12194,Kootingal,New South Wales,82.60
12195,Koraleigh,New South Wales,145.24
12196,Koreelah,New South Wales,270.97
12197,Korora,New South Wales,16.60
12198,Kosciuszko,New South Wales,128.29
12199,Kosciuszko National Park,New South Wales,1977.20
12200,Kotara,New South Wales,2.57
12201,Kotara South,New South Wales,0.59
12202,Krambach,New South Wales,60.10
12203,Krawarree,New South Wales,106.22
12204,Kremnos,New South Wales,113.44
12205,Ku-Ring-Gai Chase,New South Wales,93.90
12206,Kulnura,New South Wales,189.33
12207,Kulwin (NSW),New South Wales,3680.73
12208,Kunama,New South Wales,22.06
12209,Kundabung,New South Wales,126.86
12210,Kundibakh,New South Wales,31.09
12211,Kundle Kundle,New South Wales,13.13
12212,Kungala,New South Wales,47.73
12213,Kunghur,New South Wales,22.93
12214,Kunghur Creek,New South Wales,11.72
12215,Kurmond,New South Wales,8.33
12216,Kurnell,New South Wales,19.20
12217,Kurraba Point,New South Wales,0.23
12218,Kurrajong,New South Wales,47.17
12219,Kurrajong Heights,New South Wales,20.80
12220,Kurrajong Hills,New South Wales,17.48
12221,Kurri Kurri,New South Wales,5.06
12222,Kyalite,New South Wales,534.07
12223,Kyarran,New South Wales,7.47
12224,Kybeyan,New South Wales,303.37
12225,Kyeamba,New South Wales,302.24
12226,Kyeemagh,New South Wales,0.60
12227,Kyle Bay,New South Wales,0.37
12228,Kynnumboon,New South Wales,10.02
12229,Kyogle,New South Wales,30.13
12230,La Perouse,New South Wales,1.75
12231,Lacmalac,New South Wales,24.56
12232,Lade Vale,New South Wales,101.88
12233,Ladysmith,New South Wales,80.55
12234,Laffing Waters,New South Wales,21.38
12235,Laggan,New South Wales,389.21
12236,Lagoon Grass,New South Wales,5.13
12237,Laguna,New South Wales,229.74
12238,Lake Albert (NSW),New South Wales,24.54
12239,Lake Bathurst,New South Wales,204.99
12240,Lake Brewster,New South Wales,154.60
12241,Lake Burrendong,New South Wales,64.23
12242,Lake Cargelligo,New South Wales,1788.76
12243,Lake Cathie,New South Wales,19.20
12244,Lake Conjola,New South Wales,19.32
12245,Lake Cowal,New South Wales,444.75
12246,Lake George,New South Wales,147.59
12247,Lake Haven,New South Wales,1.72
12248,Lake Heights,New South Wales,1.63
12249,Lake Hume Village,New South Wales,10.70
12250,Lake Illawarra,New South Wales,1.67
12251,Lake Innes,New South Wales,75.48
12252,Lake Macquarie,New South Wales,0.71
12253,Lake Munmorah,New South Wales,5.71
12254,Lake Tabourie,New South Wales,4.35
12255,Lake Wyangan,New South Wales,30.23
12256,Lakelands (NSW),New South Wales,0.82
12257,Lakemba,New South Wales,2.19
12258,Lakesland,New South Wales,73.34
12259,Lakewood,New South Wales,2.15
12260,Lalalty,New South Wales,111.54
12261,Lalor Park,New South Wales,2.70
12262,Lambs Valley (Glen Innes Severn - NSW),New South Wales,74.10
12263,Lambs Valley (Singleton - NSW),New South Wales,58.46
12264,Lambton,New South Wales,2.74
12265,Landervale,New South Wales,160.21
12266,Lane Cove,New South Wales,2.58
12267,Lane Cove North,New South Wales,2.36
12268,Lane Cove West,New South Wales,1.69
